거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"80,000",,1997,2021,노량진동,우성,1,2,59.82,,323,11590,8,,
"121,000",,1974,2021,노량진동,노량진맨션,1,4,69.09,,227-5,11590,4,,
"104,000",,2001,2021,노량진동,신동아리버파크,1,4,84.88,,325,11590,10,21.02.06,O
"90,000",,2001,2021,노량진동,신동아리버파크,1,9,59.67,,325,11590,23,,
"118,000",,2001,2021,노량진동,신동아리버파크,1,9,114.75,,325,11590,18,,
"137,000",,2010,2021,노량진동,쌍용예가,1,10,114.685,,332,11590,10,,
"119,000",,2001,2021,노량진동,신동아리버파크,1,12,114.75,,325,11590,11,,
"120,500",,2001,2021,노량진동,신동아리버파크,1,13,114.75,,325,11590,14,,
"118,000",,2001,2021,노량진동,신동아리버파크,1,18,114.75,,325,11590,4,,
"90,000",,2001,2021,노량진동,신동아리버파크,1,19,59.67,,325,11590,21,,
"110,000",,2001,2021,노량진동,신동아리버파크,1,23,84.88,,325,11590,12,,
"106,000",,2001,2021,노량진동,신동아리버파크,1,23,84.88,,325,11590,18,,
"97,000",,2010,2021,노량진동,쌍용예가,1,23,59.804,,332,11590,7,,
"116,000",,2001,2021,노량진동,신동아리버파크,1,24,114.75,,325,11590,7,,
"104,000",,1997,2021,노량진동,건영(103동-106동),1,30,84.94,,324,11590,3,,
"124,500",,2012,2021,상도동,힐스테이트 상도 센트럴파크,1,1,59.7754,,531,11590,13,,
"130,000",,2004,2021,상도동,상도동래미안1차,1,2,114.171,,450,11590,14,,
"67,000",,1997,2021,상도동,삼익,1,2,84.96,,413,11590,8,,
"131,800",,2018,2021,상도동,e편한세상상도노빌리티,1,2,59.7827,,903,11590,13,,
"141,000",,2007,2021,상도동,포스코더샵,1,4,152.222,,521,11590,11,,
"106,000",,2007,2021,상도동,이수브라운스톤상도(527-0),1,5,59.91,,527,11590,6,,
"107,000",,2004,2021,상도동,래미안상도3차,1,5,84.96,,431,11590,1,,
"120,000",,2003,2021,상도동,대우유로카운티,1,6,149.049,,420,11590,4,,
"100,000",,2007,2021,상도동,삼환나우빌(520-0),1,6,84.87,,520,11590,10,,
